partition_D14_news_longer;$COUNTRY$ has decided that it will make D14 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D14_news_short;$COUNTRY$ has declared a partition on the state of D14;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D15_title;Declare a partition on the state of D15;;;;;;;;;;;;;x
declare_partition_D15_desc;Let the world know of your desire to take as much of D15 as you want;;;;;;;;;;;;;x
partition_D15_news_longer;$COUNTRY$ has decided that it will make D15 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D15_news_short;$COUNTRY$ has declared a partition on the state of D15;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D16_title;Declare a partition on the state of D16;;;;;;;;;;;;;x
declare_partition_D16_desc;Let the world know of your desire to take as much of D16 as you want;;;;;;;;;;;;;x
partition_D16_news_longer;$COUNTRY$ has decided that it will make D16 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D16_news_short;$COUNTRY$ has declared a partition on the state of D16;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D17_title;Declare a partition on the state of D17;;;;;;;;;;;;;x
declare_partition_D17_desc;Let the world know of your desire to take as much of D17 as you want;;;;;;;;;;;;;x
partition_D17_news_longer;$COUNTRY$ has decided that it will make D17 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D17_news_short;$COUNTRY$ has declared a partition on the state of D17;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D18_title;Declare a partition on the state of D18;;;;;;;;;;;;;x
declare_partition_D18_desc;Let the world know of your desire to take as much of D18 as you want;;;;;;;;;;;;;x
partition_D18_news_longer;$COUNTRY$ has decided that it will make D18 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D18_news_short;$COUNTRY$ has declared a partition on the state of D18;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D19_title;Declare a partition on the state of D19;;;;;;;;;;;;;x
declare_partition_D19_desc;Let the world know of your desire to take as much of D19 as you want;;;;;;;;;;;;;x
partition_D19_news_longer;$COUNTRY$ has decided that it will make D19 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D19_news_short;$COUNTRY$ has declared a partition on the state of D19;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D20_title;Declare a partition on the state of D20;;;;;;;;;;;;;x
declare_partition_D20_desc;Let the world know of your desire to take as much of D20 as you want;;;;;;;;;;;;;x
partition_D20_news_longer;$COUNTRY$ has decided that it will make D20 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D20_news_short;$COUNTRY$ has declared a partition on the state of D20;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D21_title;Declare a partition on the state of D21;;;;;;;;;;;;;x
declare_partition_D21_desc;Let the world know of your desire to take as much of D21 as you want;;;;;;;;;;;;;x
partition_D21_news_longer;$COUNTRY$ has decided that it will make D21 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D21_news_short;$COUNTRY$ has declared a partition on the state of D21;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D22_title;Declare a partition on the state of D22;;;;;;;;;;;;;x
declare_partition_D22_desc;Let the world know of your desire to take as much of D22 as you want;;;;;;;;;;;;;x
partition_D22_news_longer;$COUNTRY$ has decided that it will make D22 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D22_news_short;$COUNTRY$ has declared a partition on the state of D22;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D23_title;Declare a partition on the state of D23;;;;;;;;;;;;;x
declare_partition_D23_desc;Let the world know of your desire to take as much of D23 as you want;;;;;;;;;;;;;x
partition_D23_news_longer;$COUNTRY$ has decided that it will make D23 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D23_news_short;$COUNTRY$ has declared a partition on the state of D23;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D24_title;Declare a partition on the state of D24;;;;;;;;;;;;;x
declare_partition_D24_desc;Let the world know of your desire to take as much of D24 as you want;;;;;;;;;;;;;x
partition_D24_news_longer;$COUNTRY$ has decided that it will make D24 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D24_news_short;$COUNTRY$ has declared a partition on the state of D24;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D25_title;Declare a partition on the state of D25;;;;;;;;;;;;;x
declare_partition_D25_desc;Let the world know of your desire to take as much of D25 as you want;;;;;;;;;;;;;x
partition_D25_news_longer;$COUNTRY$ has decided that it will make D25 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D25_news_short;$COUNTRY$ has declared a partition on the state of D25;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D26_title;Declare a partition on the state of D26;;;;;;;;;;;;;x
declare_partition_D26_desc;Let the world know of your desire to take as much of D26 as you want;;;;;;;;;;;;;x
partition_D26_news_longer;$COUNTRY$ has decided that it will make D26 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D26_news_short;$COUNTRY$ has declared a partition on the state of D26;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D27_title;Declare a partition on the state of D27;;;;;;;;;;;;;x
declare_partition_D27_desc;Let the world know of your desire to take as much of D27 as you want;;;;;;;;;;;;;x
partition_D27_news_longer;$COUNTRY$ has decided that it will make D27 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D27_news_short;$COUNTRY$ has declared a partition on the state of D27;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D28_title;Declare a partition on the state of D28;;;;;;;;;;;;;x
declare_partition_D28_desc;Let the world know of your desire to take as much of D28 as you want;;;;;;;;;;;;;x
partition_D28_news_longer;$COUNTRY$ has decided that it will make D28 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D28_news_short;$COUNTRY$ has declared a partition on the state of D28;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D29_title;Declare a partition on the state of D29;;;;;;;;;;;;;x
declare_partition_D29_desc;Let the world know of your desire to take as much of D29 as you want;;;;;;;;;;;;;x
partition_D29_news_longer;$COUNTRY$ has decided that it will make D29 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D29_news_short;$COUNTRY$ has declared a partition on the state of D29;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D30_title;Declare a partition on the state of D30;;;;;;;;;;;;;x
declare_partition_D30_desc;Let the world know of your desire to take as much of D30 as you want;;;;;;;;;;;;;x
partition_D30_news_longer;$COUNTRY$ has decided that it will make D30 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D30_news_short;$COUNTRY$ has declared a partition on the state of D30;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D31_title;Declare a partition on the state of D31;;;;;;;;;;;;;x
declare_partition_D31_desc;Let the world know of your desire to take as much of D31 as you want;;;;;;;;;;;;;x
partition_D31_news_longer;$COUNTRY$ has decided that it will make D31 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D31_news_short;$COUNTRY$ has declared a partition on the state of D31;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D32_title;Declare a partition on the state of D32;;;;;;;;;;;;;x
declare_partition_D32_desc;Let the world know of your desire to take as much of D32 as you want;;;;;;;;;;;;;x
partition_D32_news_longer;$COUNTRY$ has decided that it will make D32 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D32_news_short;$COUNTRY$ has declared a partition on the state of D32;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D33_title;Declare a partition on the state of D33;;;;;;;;;;;;;x
declare_partition_D33_desc;Let the world know of your desire to take as much of D33 as you want;;;;;;;;;;;;;x
partition_D33_news_longer;$COUNTRY$ has decided that it will make D33 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D33_news_short;$COUNTRY$ has declared a partition on the state of D33;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D34_title;Declare a partition on the state of D34;;;;;;;;;;;;;x
declare_partition_D34_desc;Let the world know of your desire to take as much of D34 as you want;;;;;;;;;;;;;x
partition_D34_news_longer;$COUNTRY$ has decided that it will make D34 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D34_news_short;$COUNTRY$ has declared a partition on the state of D34;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D35_title;Declare a partition on the state of D35;;;;;;;;;;;;;x
declare_partition_D35_desc;Let the world know of your desire to take as much of D35 as you want;;;;;;;;;;;;;x
partition_D35_news_longer;$COUNTRY$ has decided that it will make D35 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D35_news_short;$COUNTRY$ has declared a partition on the state of D35;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D36_title;Declare a partition on the state of D36;;;;;;;;;;;;;x
declare_partition_D36_desc;Let the world know of your desire to take as much of D36 as you want;;;;;;;;;;;;;x
partition_D36_news_longer;$COUNTRY$ has decided that it will make D36 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D36_news_short;$COUNTRY$ has declared a partition on the state of D36;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D37_title;Declare a partition on the state of D37;;;;;;;;;;;;;x
declare_partition_D37_desc;Let the world know of your desire to take as much of D37 as you want;;;;;;;;;;;;;x
partition_D37_news_longer;$COUNTRY$ has decided that it will make D37 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D37_news_short;$COUNTRY$ has declared a partition on the state of D37;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D38_title;Declare a partition on the state of D38;;;;;;;;;;;;;x
declare_partition_D38_desc;Let the world know of your desire to take as much of D38 as you want;;;;;;;;;;;;;x
partition_D38_news_longer;$COUNTRY$ has decided that it will make D38 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D38_news_short;$COUNTRY$ has declared a partition on the state of D38;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D39_title;Declare a partition on the state of D39;;;;;;;;;;;;;x
declare_partition_D39_desc;Let the world know of your desire to take as much of D39 as you want;;;;;;;;;;;;;x
partition_D39_news_longer;$COUNTRY$ has decided that it will make D39 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D39_news_short;$COUNTRY$ has declared a partition on the state of D39;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D40_title;Declare a partition on the state of D40;;;;;;;;;;;;;x
declare_partition_D40_desc;Let the world know of your desire to take as much of D40 as you want;;;;;;;;;;;;;x
partition_D40_news_longer;$COUNTRY$ has decided that it will make D40 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D40_news_short;$COUNTRY$ has declared a partition on the state of D40;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D41_title;Declare a partition on the state of D41;;;;;;;;;;;;;x
declare_partition_D41_desc;Let the world know of your desire to take as much of D41 as you want;;;;;;;;;;;;;x
partition_D41_news_longer;$COUNTRY$ has decided that it will make D41 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D41_news_short;$COUNTRY$ has declared a partition on the state of D41;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D42_title;Declare a partition on the state of D42;;;;;;;;;;;;;x
declare_partition_D42_desc;Let the world know of your desire to take as much of D42 as you want;;;;;;;;;;;;;x
partition_D42_news_longer;$COUNTRY$ has decided that it will make D42 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D42_news_short;$COUNTRY$ has declared a partition on the state of D42;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D43_title;Declare a partition on the state of D43;;;;;;;;;;;;;x
declare_partition_D43_desc;Let the world know of your desire to take as much of D43 as you want;;;;;;;;;;;;;x
partition_D43_news_longer;$COUNTRY$ has decided that it will make D43 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D43_news_short;$COUNTRY$ has declared a partition on the state of D43;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D44_title;Declare a partition on the state of D44;;;;;;;;;;;;;x
declare_partition_D44_desc;Let the world know of your desire to take as much of D44 as you want;;;;;;;;;;;;;x
partition_D44_news_longer;$COUNTRY$ has decided that it will make D44 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D44_news_short;$COUNTRY$ has declared a partition on the state of D44;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D45_title;Declare a partition on the state of D45;;;;;;;;;;;;;x
declare_partition_D45_desc;Let the world know of your desire to take as much of D45 as you want;;;;;;;;;;;;;x
partition_D45_news_longer;$COUNTRY$ has decided that it will make D45 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D45_news_short;$COUNTRY$ has declared a partition on the state of D45;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D46_title;Declare a partition on the state of D46;;;;;;;;;;;;;x
declare_partition_D46_desc;Let the world know of your desire to take as much of D46 as you want;;;;;;;;;;;;;x
partition_D46_news_longer;$COUNTRY$ has decided that it will make D46 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D46_news_short;$COUNTRY$ has declared a partition on the state of D46;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D47_title;Declare a partition on the state of D47;;;;;;;;;;;;;x
declare_partition_D47_desc;Let the world know of your desire to take as much of D47 as you want;;;;;;;;;;;;;x
partition_D47_news_longer;$COUNTRY$ has decided that it will make D47 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D47_news_short;$COUNTRY$ has declared a partition on the state of D47;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D48_title;Declare a partition on the state of D48;;;;;;;;;;;;;x
declare_partition_D48_desc;Let the world know of your desire to take as much of D48 as you want;;;;;;;;;;;;;x
partition_D48_news_longer;$COUNTRY$ has decided that it will make D48 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D48_news_short;$COUNTRY$ has declared a partition on the state of D48;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D49_title;Declare a partition on the state of D49;;;;;;;;;;;;;x
declare_partition_D49_desc;Let the world know of your desire to take as much of D49 as you want;;;;;;;;;;;;;x
partition_D49_news_longer;$COUNTRY$ has decided that it will make D49 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D49_news_short;$COUNTRY$ has declared a partition on the state of D49;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_D50_title;Declare a partition on the state of D50;;;;;;;;;;;;;x
declare_partition_D50_desc;Let the world know of your desire to take as much of D50 as you want;;;;;;;;;;;;;x
partition_D50_news_longer;$COUNTRY$ has decided that it will make D50 pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_D50_news_short;$COUNTRY$ has declared a partition on the state of D50;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAG_title;Declare a partition on the state of Dagestan;;;;;;;;;;;;;x
declare_partition_DAG_desc;Let the world know of your desire to take as much of Dagestan as you want;;;;;;;;;;;;;x
partition_DAG_news_longer;$COUNTRY$ has decided that it will make Dagestan pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAG_news_short;$COUNTRY$ has declared a partition on the state of Dagestan;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAH_title;Declare a partition on the state of Dahomey;;;;;;;;;;;;;x
declare_partition_DAH_desc;Let the world know of your desire to take as much of Dahomey as you want;;;;;;;;;;;;;x
partition_DAH_news_longer;$COUNTRY$ has decided that it will make Dahomey pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAH_news_short;$COUNTRY$ has declared a partition on the state of Dahomey;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAI_title;Declare a partition on the state of Dai Viet;;;;;;;;;;;;;x
declare_partition_DAI_desc;Let the world know of your desire to take as much of Dai Viet as you want;;;;;;;;;;;;;x
partition_DAI_news_longer;$COUNTRY$ has decided that it will make Dai Viet pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAI_news_short;$COUNTRY$ has declared a partition on the state of Dai Viet;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAK_title;Declare a partition on the state of Dakota;;;;;;;;;;;;;x
declare_partition_DAK_desc;Let the world know of your desire to take as much of Dakota as you want;;;;;;;;;;;;;x
partition_DAK_news_longer;$COUNTRY$ has decided that it will make Dakota pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAK_news_short;$COUNTRY$ has declared a partition on the state of Dakota;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAM_title;Declare a partition on the state of Damagaram;;;;;;;;;;;;;x
declare_partition_DAM_desc;Let the world know of your desire to take as much of Damagaram as you want;;;;;;;;;;;;;x
partition_DAM_news_longer;$COUNTRY$ has decided that it will make Damagaram pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAM_news_short;$COUNTRY$ has declared a partition on the state of Damagaram;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DAR_title;Declare a partition on the state of Darfur;;;;;;;;;;;;;x
declare_partition_DAR_desc;Let the world know of your desire to take as much of Darfur as you want;;;;;;;;;;;;;x
partition_DAR_news_longer;$COUNTRY$ has decided that it will make Darfur pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DAR_news_short;$COUNTRY$ has declared a partition on the state of Darfur;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DEN_title;Declare a partition on the state of Denmark;;;;;;;;;;;;;x
declare_partition_DEN_desc;Let the world know of your desire to take as much of Denmark as you want;;;;;;;;;;;;;x
partition_DEN_news_longer;$COUNTRY$ has decided that it will make Denmark pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DEN_news_short;$COUNTRY$ has declared a partition on the state of Denmark;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DES_title;Declare a partition on the state of Deseret;;;;;;;;;;;;;x
declare_partition_DES_desc;Let the world know of your desire to take as much of Deseret as you want;;;;;;;;;;;;;x
partition_DES_news_longer;$COUNTRY$ has decided that it will make Deseret pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DES_news_short;$COUNTRY$ has declared a partition on the state of Deseret;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DJA_title;Declare a partition on the state of Jambi;;;;;;;;;;;;;x
declare_partition_DJA_desc;Let the world know of your desire to take as much of Jambi as you want;;;;;;;;;;;;;x
partition_DJA_news_longer;$COUNTRY$ has decided that it will make Jambi pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DJA_news_short;$COUNTRY$ has declared a partition on the state of Jambi;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DLM_title;Declare a partition on the state of Dalmatia;;;;;;;;;;;;;x
declare_partition_DLM_desc;Let the world know of your desire to take as much of Dalmatia as you want;;;;;;;;;;;;;x
partition_DLM_news_longer;$COUNTRY$ has decided that it will make Dalmatia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DLM_news_short;$COUNTRY$ has declared a partition on the state of Dalmatia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DNB_title;Declare a partition on the state of Danubian Federation;;;;;;;;;;;;;x
declare_partition_DNB_desc;Let the world know of your desire to take as much of Danubian Federation as you want;;;;;;;;;;;;;x
partition_DNB_news_longer;$COUNTRY$ has decided that it will make Danubian Federation pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DNB_news_short;$COUNTRY$ has declared a partition on the state of Danubian Federation;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DND_title;Declare a partition on the state of Dendi;;;;;;;;;;;;;x
declare_partition_DND_desc;Let the world know of your desire to take as much of Dendi as you want;;;;;;;;;;;;;x
partition_DND_news_longer;$COUNTRY$ has decided that it will make Dendi pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DND_news_short;$COUNTRY$ has declared a partition on the state of Dendi;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DOM_title;Declare a partition on the state of Dominican Republic;;;;;;;;;;;;;x
declare_partition_DOM_desc;Let the world know of your desire to take as much of Dominican Republic as you want;;;;;;;;;;;;;x
partition_DOM_news_longer;$COUNTRY$ has decided that it will make Dominican Republic pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DOM_news_short;$COUNTRY$ has declared a partition on the state of Dominican Republic;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DON_title;Declare a partition on the state of Cossackia;;;;;;;;;;;;;x
declare_partition_DON_desc;Let the world know of your desire to take as much of Cossackia as you want;;;;;;;;;;;;;x
partition_DON_news_longer;$COUNTRY$ has decided that it will make Cossackia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DON_news_short;$COUNTRY$ has declared a partition on the state of Cossackia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DRA_title;Declare a partition on the state of Dravidistan;;;;;;;;;;;;;x
declare_partition_DRA_desc;Let the world know of your desire to take as much of Dravidistan as you want;;;;;;;;;;;;;x
partition_DRA_news_longer;$COUNTRY$ has decided that it will make Dravidistan pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DRA_news_short;$COUNTRY$ has declared a partition on the state of Dravidistan;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DUR_title;Declare a partition on the state of Durrani Empire;;;;;;;;;;;;;x
declare_partition_DUR_desc;Let the world know of your desire to take as much of Durrani Empire as you want;;;;;;;;;;;;;x
partition_DUR_news_longer;$COUNTRY$ has decided that it will make Durrani Empire pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DUR_news_short;$COUNTRY$ has declared a partition on the state of Durrani Empire;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_DZG_title;Declare a partition on the state of Danzig;;;;;;;;;;;;;x
declare_partition_DZG_desc;Let the world know of your desire to take as much of Danzig as you want;;;;;;;;;;;;;x
partition_DZG_news_longer;$COUNTRY$ has decided that it will make Danzig pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_DZG_news_short;$COUNTRY$ has declared a partition on the state of Danzig;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ECU_title;Declare a partition on the state of Ecuador;;;;;;;;;;;;;x
declare_partition_ECU_desc;Let the world know of your desire to take as much of Ecuador as you want;;;;;;;;;;;;;x
partition_ECU_news_longer;$COUNTRY$ has decided that it will make Ecuador pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ECU_news_short;$COUNTRY$ has declared a partition on the state of Ecuador;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_EGY_title;Declare a partition on the state of Egypt;;;;;;;;;;;;;x
declare_partition_EGY_desc;Let the world know of your desire to take as much of Egypt as you want;;;;;;;;;;;;;x
partition_EGY_news_longer;$COUNTRY$ has decided that it will make Egypt pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_EGY_news_short;$COUNTRY$ has declared a partition on the state of Egypt;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ELS_title;Declare a partition on the state of El Salvador;;;;;;;;;;;;;x
declare_partition_ELS_desc;Let the world know of your desire to take as much of El Salvador as you want;;;;;;;;;;;;;x
partition_ELS_news_longer;$COUNTRY$ has decided that it will make El Salvador pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ELS_news_short;$COUNTRY$ has declared a partition on the state of El Salvador;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ENG_title;Declare a partition on the state of United Kingdom;;;;;;;;;;;;;x
declare_partition_ENG_desc;Let the world know of your desire to take as much of United Kingdom as you want;;;;;;;;;;;;;x
partition_ENG_news_longer;$COUNTRY$ has decided that it will make United Kingdom pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ENG_news_short;$COUNTRY$ has declared a partition on the state of United Kingdom;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ENL_title;Declare a partition on the state of England;;;;;;;;;;;;;x
declare_partition_ENL_desc;Let the world know of your desire to take as much of England as you want;;;;;;;;;;;;;x
partition_ENL_news_longer;$COUNTRY$ has decided that it will make England pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ENL_news_short;$COUNTRY$ has declared a partition on the state of England;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ENT_title;Declare a partition on the state of Entre Rios;;;;;;;;;;;;;x
declare_partition_ENT_desc;Let the world know of your desire to take as much of Entre Rios as you want;;;;;;;;;;;;;x
partition_ENT_news_longer;$COUNTRY$ has decided that it will make Entre Rios pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ENT_news_short;$COUNTRY$ has declared a partition on the state of Entre Rios;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_EST_title;Declare a partition on the state of Estonia;;;;;;;;;;;;;x
declare_partition_EST_desc;Let the world know of your desire to take as much of Estonia as you want;;;;;;;;;;;;;x
partition_EST_news_longer;$COUNTRY$ has decided that it will make Estonia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_EST_news_short;$COUNTRY$ has declared a partition on the state of Estonia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_ETH_title;Declare a partition on the state of Ethiopia;;;;;;;;;;;;;x
declare_partition_ETH_desc;Let the world know of your desire to take as much of Ethiopia as you want;;;;;;;;;;;;;x
partition_ETH_news_longer;$COUNTRY$ has decided that it will make Ethiopia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_ETH_news_short;$COUNTRY$ has declared a partition on the state of Ethiopia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_EZO_title;Declare a partition on the state of Ezo;;;;;;;;;;;;;x
declare_partition_EZO_desc;Let the world know of your desire to take as much of Ezo as you want;;;;;;;;;;;;;x
partition_EZO_news_longer;$COUNTRY$ has decided that it will make Ezo pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_EZO_news_short;$COUNTRY$ has declared a partition on the state of Ezo;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_FDL_title;Declare a partition on the state of Fadhli;;;;;;;;;;;;;x
declare_partition_FDL_desc;Let the world know of your desire to take as much of Fadhli as you want;;;;;;;;;;;;;x
partition_FDL_news_longer;$COUNTRY$ has decided that it will make Fadhli pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_FDL_news_short;$COUNTRY$ has declared a partition on the state of Fadhli;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_FIJ_title;Declare a partition on the state of Fiji;;;;;;;;;;;;;x
declare_partition_FIJ_desc;Let the world know of your desire to take as much of Fiji as you want;;;;;;;;;;;;;x
partition_FIJ_news_longer;$COUNTRY$ has decided that it will make Fiji pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
